순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,김민수,삼성,1.0,1,1,1,1,1,0,0,1,4,3,0,0,0,0,0,0,0,4.0,1.0,5.0,0,1.0,0.0
2,양도근,삼성,0.429,3,9,7,1,3,0,1,0,5,1,1,0,1,0,0,2,0,0.714,0.5,1.214,1,0.0,0.0
3,카데나스,삼성,0.333,7,25,24,2,8,2,0,2,16,5,0,0,1,0,0,6,1,0.667,0.36,1.027,3,0.429,0.0
4,구자욱,삼성,0.319,116,513,445,78,142,36,1,26,258,93,2,5,50,3,11,69,6,0.58,0.397,0.977,43,0.322,0.0
5,김지찬,삼성,0.312,125,496,420,91,131,15,2,3,159,30,12,1,54,2,9,37,5,0.379,0.401,0.78,34,0.215,0.357
6,윤정빈,삼성,0.304,56,163,138,23,42,4,1,6,66,19,0,2,20,0,3,39,1,0.478,0.399,0.877,13,0.233,0.357
7,강민호,삼성,0.303,125,423,376,44,114,16,1,17,183,73,0,5,35,2,7,50,16,0.487,0.369,0.856,29,0.277,0.2
8,김헌곤,삼성,0.296,102,275,250,37,74,7,0,8,105,27,4,0,18,0,3,43,4,0.42,0.351,0.771,16,0.282,0.368
9,맥키넌,삼성,0.294,72,315,272,28,80,13,0,4,105,36,0,3,39,3,1,33,6,0.386,0.381,0.767,24,0.27,0.0
10,디아즈,삼성,0.28,14,54,50,9,14,2,0,4,28,11,0,0,2,0,2,14,1,0.56,0.333,0.893,2,0.176,0.0
11,이재현,삼성,0.262,96,399,343,60,90,17,0,13,146,58,0,3,47,1,6,73,7,0.426,0.358,0.784,24,0.33,0.25
12,류지혁,삼성,0.257,87,313,272,38,70,8,1,3,89,35,5,2,29,0,5,65,4,0.327,0.338,0.665,18,0.284,0.2
13,김영웅,삼성,0.257,117,477,428,61,110,15,3,25,206,72,1,4,41,0,3,147,2,0.481,0.324,0.805,25,0.315,0.0
14,이성규,삼성,0.255,108,325,274,54,70,10,1,21,145,54,4,3,29,0,15,96,4,0.529,0.355,0.884,15,0.288,0.222
15,이병헌,삼성,0.248,83,142,125,6,31,4,0,1,38,9,1,0,14,0,2,43,0,0.304,0.333,0.637,7,0.167,0.2
