순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,에레디아,SSG,0.359,32,87,104,0.84,10,0.38,3.45,0.152,66.9,0.307
2,박지환,SSG,0.346,11,31,27,1.15,1,0.34,3.65,0.125,24.2,0.298
3,박성한,SSG,0.304,26,104,97,1.07,5,0.84,4.14,0.110,59.6,0.275
4,정준재,SSG,0.295,4,24,20,1.20,1,0.48,4.27,0.074,13.4,0.26
5,최정,SSG,0.293,43,53,99,0.54,9,0.58,3.89,0.296,71.3,0.326
6,이지영,SSG,0.282,9,98,67,1.46,1,0.48,3.14,0.062,28.7,0.23
7,최지훈,SSG,0.278,32,93,133,0.70,4,0.72,3.99,0.139,62.5,0.262
8,추신수,SSG,0.267,12,35,43,0.81,2,0.52,4.11,0.105,28.1,0.26
9,고명준,SSG,0.263,23,84,52,1.62,3,0.23,3.82,0.147,34.6,0.241
10,최준우,SSG,0.261,2,6,4,1.50,0,1.14,4.06,0.087,4.6,0.29
11,오태곤,SSG,0.254,8,25,31,0.81,1,0.47,3.87,0.098,18.3,0.242
12,김민식,SSG,0.250,6,14,26,0.54,1,0.61,4.27,0.095,10.8,0.247
12,조형우,SSG,0.250,0,9,8,1.13,0,0.25,3.30,0.000,3.3,0.226
12,하재훈,SSG,0.250,17,30,61,0.49,2,0.19,3.80,0.141,23.5,0.227
15,한유섬,SSG,0.232,35,54,84,0.64,5,0.33,4.09,0.225,47.2,0.258
16,김성현,SSG,0.225,2,29,21,1.38,1,0.75,4.05,0.025,6.8,0.212
17,강진성,SSG,0.185,0,9,8,1.13,0,0.60,3.32,0.000,1.5,0.166
18,안상현,SSG,0.175,1,17,21,0.81,0,0.29,3.85,0.016,2.2,0.148
19,최경모,SSG,0.171,0,16,6,2.67,0,1.14,3.62,0.000,2.7,0.189
20,정현승,SSG,0.158,0,6,5,1.20,1,0.20,3.70,0.000,0.4,0.13
21,전의산,SSG,0.089,1,13,16,0.81,1,0.33,4.31,0.067,-0.5,0.112
22,김찬형,SSG,0.000,0,3,2,1.50,0,0.00,4.11,0.000,-0.8,0.0
22,김창평,SSG,0.000,0,2,1,2.00,0,0.50,4.22,0.000,0.2,0.1
22,류효승,SSG,0.000,0,0,2,0.00,0,-,4.50,0.000,-0.2,0.0
22,문승원,SSG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
22,박민호,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
22,이로운,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
22,조병현,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
22,최민창,SSG,0.000,0,0,2,0.00,0,0.00,5.33,0.000,-0.3,0.0
22,최상민,SSG,0.000,0,1,0,-,0,-,4.00,0.000,-0.1,0.0
22,한두솔,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
