순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,에레디아,SSG,0.355,107,465,425,65,151,24,1,14,219,91,0,6,23,3,11,57,11,0.515,0.398,0.913,45,0.424,0.0
2,박지환,SSG,0.310,53,186,168,25,52,8,2,2,70,18,3,2,11,0,2,42,3,0.417,0.355,0.772,14,0.333,0.4
3,추신수,SSG,0.295,67,254,210,36,62,11,0,5,88,31,2,4,34,0,4,59,2,0.419,0.397,0.816,17,0.293,0.143
4,최정,SSG,0.291,102,434,364,75,106,21,1,31,222,85,0,5,46,1,19,90,8,0.610,0.394,1.004,31,0.27,0.0
5,박성한,SSG,0.287,112,471,407,64,117,20,0,7,158,52,3,6,54,3,1,71,10,0.388,0.368,0.756,33,0.276,0.333
6,정준재,SSG,0.286,62,148,133,27,38,3,3,1,50,13,1,0,13,0,1,33,1,0.376,0.354,0.730,9,0.273,0.3
7,이지영,SSG,0.278,94,327,302,37,84,9,1,3,104,35,5,2,13,0,5,26,7,0.344,0.317,0.661,23,0.253,0.222
8,최지훈,SSG,0.276,114,513,457,85,126,20,7,11,193,47,6,2,46,0,2,68,5,0.422,0.343,0.765,37,0.238,0.0
9,고명준,SSG,0.263,88,312,293,28,77,13,0,10,120,40,0,0,18,0,1,80,4,0.410,0.308,0.718,13,0.321,0.0
10,최준우,SSG,0.261,15,31,23,2,6,2,0,0,8,5,0,0,8,0,0,7,0,0.348,0.452,0.800,1,0.286,0.0
11,오태곤,SSG,0.251,91,200,175,23,44,11,0,3,64,19,2,2,20,2,1,51,3,0.366,0.328,0.694,6,0.258,0.091
12,조형우,SSG,0.250,14,33,28,4,7,0,0,0,7,4,0,0,1,0,4,4,0,0.250,0.364,0.614,2,0.3,0.0
12,최상민,SSG,0.250,16,5,4,2,1,1,0,0,2,0,0,0,0,0,1,2,0,0.500,0.400,0.900,0,0.0,0.0
12,하재훈,SSG,0.250,82,236,216,27,54,13,0,7,88,29,1,5,13,0,1,66,4,0.407,0.289,0.696,13,0.207,0.0
15,한유섬,SSG,0.238,105,409,361,50,86,21,0,20,167,75,0,3,38,3,7,117,2,0.463,0.320,0.783,22,0.309,0.167
16,김민식,SSG,0.220,40,119,100,10,22,5,0,1,30,10,3,0,16,0,0,28,2,0.300,0.328,0.628,7,0.214,0.0
17,김성현,SSG,0.219,54,126,105,16,23,2,0,1,28,12,4,0,13,0,4,18,5,0.267,0.328,0.595,7,0.258,0.5
18,강진성,SSG,0.185,16,31,27,4,5,0,0,0,5,2,1,0,3,0,0,5,0,0.185,0.267,0.452,0,0.5,0.286
19,안상현,SSG,0.175,29,68,63,2,11,1,0,0,12,2,1,0,4,0,0,14,0,0.190,0.224,0.414,1,0.167,0.0
20,최경모,SSG,0.171,50,50,35,12,6,0,0,0,6,0,7,0,8,0,0,7,2,0.171,0.326,0.497,0,0.2,0.0
21,정현승,SSG,0.158,13,20,19,0,3,0,0,0,3,2,0,0,1,0,0,5,0,0.158,0.200,0.358,1,0.4,0.0
22,전의산,SSG,0.094,31,59,53,3,5,0,0,1,8,3,0,1,5,0,0,14,3,0.151,0.169,0.320,0,0.0,0.091
23,김찬형,SSG,0.000,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0.000,0,0.0,0.0
23,김창평,SSG,0.000,6,9,7,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0.000,0.222,0.222,0,0.0,0.0
23,류효승,SSG,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
23,문승원,SSG,0.000,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,박민호,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,이로운,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,조병현,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,최민창,SSG,0.000,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,한두솔,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
