순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,에레디아,SSG,0.357,38,101,118,0.86,11,0.42,3.48,0.156,77.6,0.308
2,박지환,SSG,0.313,12,39,35,1.11,1,0.29,3.66,0.113,24.4,0.268
3,추신수,SSG,0.296,16,38,53,0.72,3,0.55,4.08,0.126,37.7,0.283
4,정준재,SSG,0.295,7,31,28,1.11,1,0.41,4.08,0.093,18.0,0.261
5,최정,SSG,0.291,52,59,111,0.53,11,0.51,3.93,0.317,83.0,0.329
6,박성한,SSG,0.290,27,120,103,1.17,5,0.77,4.17,0.102,61.1,0.264
7,이지영,SSG,0.275,11,113,77,1.47,1,0.50,3.16,0.061,31.0,0.225
8,최지훈,SSG,0.275,37,107,153,0.70,4,0.69,4.02,0.143,68.9,0.259
9,고명준,SSG,0.263,23,84,52,1.62,3,0.23,3.82,0.147,34.6,0.241
10,최준우,SSG,0.261,2,6,4,1.50,0,1.14,4.06,0.087,4.6,0.29
11,하재훈,SSG,0.251,20,34,67,0.51,2,0.20,3.79,0.158,28.0,0.233
12,조형우,SSG,0.250,0,9,8,1.13,0,0.25,3.30,0.000,3.3,0.226
12,최상민,SSG,0.250,1,1,0,-,0,0.00,3.80,0.250,0.5,0.305
14,오태곤,SSG,0.247,14,41,40,1.03,2,0.39,3.96,0.118,22.4,0.237
15,한유섬,SSG,0.237,40,63,96,0.66,5,0.32,4.11,0.226,54.7,0.259
16,김성현,SSG,0.228,3,39,22,1.77,2,0.76,4.03,0.050,10.2,0.222
17,김민식,SSG,0.220,6,18,32,0.56,1,0.57,4.21,0.080,10.6,0.223
18,강진성,SSG,0.185,0,9,8,1.13,0,0.60,3.32,0.000,1.5,0.166
19,안상현,SSG,0.175,1,17,21,0.81,0,0.29,3.85,0.016,2.2,0.148
20,최경모,SSG,0.171,0,16,6,2.67,0,1.14,3.62,0.000,2.7,0.189
21,정현승,SSG,0.158,0,6,5,1.20,1,0.20,3.70,0.000,0.4,0.13
22,전의산,SSG,0.096,1,15,19,0.79,1,0.36,4.28,0.058,-0.3,0.116
23,김찬형,SSG,0.000,0,3,2,1.50,0,0.00,4.11,0.000,-0.8,0.0
23,김창평,SSG,0.000,0,2,1,2.00,0,0.50,4.22,0.000,0.2,0.1
23,류효승,SSG,0.000,0,0,2,0.00,0,-,4.50,0.000,-0.2,0.0
23,문승원,SSG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
23,박민호,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,이로운,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,조병현,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,최민창,SSG,0.000,0,0,2,0.00,0,0.00,5.33,0.000,-0.3,0.0
23,한두솔,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
