순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,에레디아,SSG,0.359,31,86,103,0.83,10,0.39,3.46,0.151,66.0,0.307
2,박지환,SSG,0.346,10,30,27,1.11,1,0.35,3.64,0.120,23.7,0.297
3,정준재,SSG,0.304,4,23,18,1.28,1,0.48,4.28,0.076,13.7,0.268
4,박성한,SSG,0.299,25,103,97,1.06,5,0.82,4.14,0.103,56.9,0.27
5,최정,SSG,0.288,43,53,99,0.54,8,0.53,3.89,0.298,69.3,0.322
6,최지훈,SSG,0.279,32,92,130,0.71,4,0.70,3.99,0.141,62.0,0.263
7,이지영,SSG,0.277,8,97,67,1.45,1,0.43,3.14,0.051,26.2,0.223
8,추신수,SSG,0.274,12,34,42,0.81,2,0.54,4.11,0.107,28.5,0.266
9,고명준,SSG,0.263,23,84,52,1.62,3,0.23,3.82,0.147,34.6,0.241
10,최준우,SSG,0.261,2,6,4,1.50,0,1.14,4.06,0.087,4.6,0.29
11,오태곤,SSG,0.254,8,25,29,0.86,1,0.46,3.84,0.102,18.1,0.242
12,하재훈,SSG,0.251,17,30,60,0.50,2,0.19,3.80,0.141,23.6,0.228
13,김민식,SSG,0.250,6,14,26,0.54,1,0.61,4.27,0.095,10.8,0.247
13,조형우,SSG,0.250,0,9,8,1.13,0,0.25,3.30,0.000,3.3,0.226
15,한유섬,SSG,0.232,34,53,83,0.64,5,0.32,4.10,0.219,45.7,0.255
16,김성현,SSG,0.225,2,29,21,1.38,1,0.75,4.05,0.025,6.8,0.212
17,강진성,SSG,0.185,0,9,8,1.13,0,0.60,3.32,0.000,1.5,0.166
18,안상현,SSG,0.175,1,17,21,0.81,0,0.29,3.85,0.016,2.2,0.148
19,최경모,SSG,0.171,0,16,6,2.67,0,1.14,3.62,0.000,2.7,0.189
20,정현승,SSG,0.158,0,6,5,1.20,1,0.20,3.70,0.000,0.4,0.13
21,전의산,SSG,0.089,1,13,16,0.81,1,0.33,4.31,0.067,-0.5,0.112
22,김찬형,SSG,0.000,0,3,2,1.50,0,0.00,4.11,0.000,-0.8,0.0
22,김창평,SSG,0.000,0,2,1,2.00,0,0.50,4.22,0.000,0.2,0.1
22,류효승,SSG,0.000,0,0,2,0.00,0,-,4.50,0.000,-0.2,0.0
22,문승원,SSG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
22,박민호,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
22,이로운,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
22,조병현,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
22,최민창,SSG,0.000,0,0,2,0.00,0,0.00,5.33,0.000,-0.3,0.0
22,최상민,SSG,0.000,0,1,0,-,0,-,4.00,0.000,-0.1,0.0
22,한두솔,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
