순위,선수명,팀명,경기,도루시도,도루허용,도루저지,도루성공률,주루사,견제사
1,최지훈,SSG,116,37,32,5,86.5,2,0
2,오태곤,SSG,98,22,18,4,81.8,0,1
3,박성한,SSG,118,13,11,2,84.6,3,1
4,정준재,SSG,69,15,10,5,66.7,2,0
5,하재훈,SSG,87,9,9,0,100,1,0
6,박지환,SSG,58,10,7,3,70.0,3,0
7,이지영,SSG,101,7,6,1,85.7,0,0
7,최경모,SSG,50,9,6,3,66.7,0,0
9,최정,SSG,109,6,5,1,83.3,4,0
9,추신수,SSG,72,6,5,1,83.3,2,0
11,에레디아,SSG,114,7,4,3,57.1,6,0
12,김성현,SSG,59,2,2,0,100,0,0
13,고명준,SSG,88,5,1,4,20.0,0,1
13,김창평,SSG,6,1,1,0,100,0,0
13,안상현,SSG,29,2,1,1,50.0,0,0
13,정현승,SSG,17,1,1,0,100,1,0
17,강진성,SSG,16,0,0,0,-,0,0
17,김민식,SSG,45,0,0,0,-,1,0
17,김찬형,SSG,5,0,0,0,-,0,0
17,류효승,SSG,1,0,0,0,-,0,0
17,문승원,SSG,6,0,0,0,-,0,0
17,박민호,SSG,1,0,0,0,-,0,0
17,신범수,SSG,1,0,0,0,-,0,0
17,이로운,SSG,3,0,0,0,-,0,0
17,전의산,SSG,34,1,0,1,0.0,0,0
17,조병현,SSG,3,0,0,0,-,0,0
17,조형우,SSG,14,0,0,0,-,0,0
17,최민창,SSG,7,0,0,0,-,0,0
17,최상민,SSG,22,1,0,1,0.0,0,0
17,최준우,SSG,15,0,0,0,-,0,0
17,한두솔,SSG,1,0,0,0,-,0,0
17,한유섬,SSG,111,1,0,1,0.0,0,0
