순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,에레디아,SSG,0.356,39,107,128,0.84,13,0.37,3.50,0.150,82.4,0.305
2,박지환,SSG,0.305,12,43,37,1.16,1,0.28,3.69,0.103,24.8,0.261
3,정준재,SSG,0.294,7,36,32,1.13,1,0.35,4.04,0.078,20.7,0.254
4,추신수,SSG,0.293,17,44,61,0.72,3,0.58,4.07,0.118,41.1,0.278
5,박성한,SSG,0.289,30,125,109,1.15,5,0.78,4.18,0.108,65.9,0.266
6,최정,SSG,0.287,54,62,123,0.50,11,0.50,3.93,0.305,87.6,0.323
7,이지영,SSG,0.276,15,120,88,1.36,1,0.48,3.13,0.075,34.7,0.229
8,최지훈,SSG,0.273,39,114,158,0.72,4,0.71,4.05,0.146,71.6,0.259
9,고명준,SSG,0.263,23,84,52,1.62,3,0.23,3.82,0.147,34.6,0.241
10,최준우,SSG,0.261,2,6,4,1.50,0,1.14,4.06,0.087,4.6,0.29
11,하재훈,SSG,0.260,20,35,70,0.50,2,0.19,3.76,0.150,30.1,0.236
12,오태곤,SSG,0.253,16,47,43,1.09,2,0.38,3.98,0.124,26.7,0.241
13,조형우,SSG,0.250,0,9,8,1.13,0,0.25,3.30,0.000,3.3,0.226
14,한유섬,SSG,0.239,43,69,101,0.68,5,0.32,4.15,0.218,58.0,0.258
15,김성현,SSG,0.228,4,43,26,1.65,2,0.65,4.04,0.053,11.0,0.217
16,김민식,SSG,0.208,6,18,33,0.55,1,0.48,4.17,0.075,10.1,0.211
17,정현승,SSG,0.200,0,9,6,1.50,1,0.40,3.56,0.000,1.5,0.167
18,강진성,SSG,0.185,0,9,8,1.13,0,0.60,3.32,0.000,1.5,0.166
19,안상현,SSG,0.175,1,17,21,0.81,0,0.29,3.85,0.016,2.2,0.148
20,최경모,SSG,0.171,0,16,6,2.67,0,1.14,3.62,0.000,2.7,0.189
21,최상민,SSG,0.143,1,2,1,2.00,0,0.00,3.50,0.143,0.2,0.184
22,전의산,SSG,0.088,1,18,20,0.90,1,0.33,4.13,0.053,-0.7,0.107
23,김찬형,SSG,0.000,0,3,2,1.50,0,0.00,4.11,0.000,-0.8,0.0
23,김창평,SSG,0.000,0,2,1,2.00,0,0.50,4.22,0.000,0.2,0.1
23,류효승,SSG,0.000,0,0,2,0.00,0,-,4.50,0.000,-0.2,0.0
23,문승원,SSG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
23,박민호,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,신범수,SSG,0.000,0,1,1,1.00,0,0.00,3.67,0.000,-0.3,0.0
23,이로운,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,조병현,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,최민창,SSG,0.000,0,0,2,0.00,0,0.00,5.33,0.000,-0.3,0.0
23,한두솔,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
