순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
4,강진성,SSG,0.000,2,0,0,0,0,0,0,0,0,0,4번
4,오태곤,SSG,0.000,1,0,0,0,0,0,0,0,1,0,4번
4,정현승,SSG,0.000,1,0,0,0,0,0,0,0,0,0,4번
4,최경모,SSG,-,0,0,0,0,0,0,0,0,0,0,4번
4,최상민,SSG,0.000,1,0,0,0,0,0,0,0,0,0,4번
4,추신수,SSG,0.000,1,0,0,0,0,0,0,0,0,0,4번
1,최상민,SSG,0.5,2,1,1,0,0,0,0,1,1,0,5번
2,박성한,SSG,0.474,19,9,1,0,1,7,5,0,1,1,5번
3,에레디아,SSG,0.388,49,19,4,0,1,5,2,0,9,1,5번
4,이지영,SSG,0.3,20,6,1,0,0,2,1,0,1,1,5번
5,전의산,SSG,0.25,4,1,0,0,0,0,1,0,2,0,5번
6,하재훈,SSG,0.241,29,7,3,0,0,5,2,1,11,1,5번
7,한유섬,SSG,0.229,214,49,10,0,13,45,24,5,68,2,5번
8,고명준,SSG,0.193,57,11,2,0,0,2,5,0,17,0,5번
9,오태곤,SSG,0.182,11,2,0,0,0,2,2,0,5,1,5번
9,추신수,SSG,0.182,11,2,2,0,0,1,1,0,3,1,5번
11,강진성,SSG,0.0,1,0,0,0,0,0,0,0,0,0,5번
11,김민식,SSG,0.0,1,0,0,0,0,0,0,0,1,0,5번
11,김창평,SSG,0.0,1,0,0,0,0,0,0,0,1,0,5번
11,류효승,SSG,0.0,2,0,0,0,0,0,0,0,0,0,5번
11,문승원,SSG,0.0,1,0,0,0,0,0,0,0,1,0,5번
11,정준재,SSG,0.0,3,0,0,0,0,0,0,0,1,0,5번
1,박지환,SSG,0.556,9,5,0,0,0,2,0,0,1,0,6번
2,한유섬,SSG,0.333,6,2,0,0,2,4,2,0,2,0,6번
3,하재훈,SSG,0.314,35,11,1,0,2,4,3,0,10,1,6번
4,박성한,SSG,0.305,128,39,5,0,3,17,13,0,23,4,6번
5,이지영,SSG,0.278,97,27,1,0,1,10,4,2,11,4,6번
6,고명준,SSG,0.245,49,12,4,0,2,9,2,0,17,2,6번
7,강진성,SSG,0.154,13,2,0,0,0,2,0,0,4,0,6번
8,김민식,SSG,0.125,24,3,0,0,0,1,4,0,10,0,6번
8,오태곤,SSG,0.125,32,4,1,0,1,3,2,0,9,0,6번
8,전의산,SSG,0.125,8,1,0,0,0,0,0,0,2,0,6번
11,김성현,SSG,0.000,8,0,0,0,0,0,0,1,2,1,6번
11,정준재,SSG,0.000,2,0,0,0,0,1,0,0,0,0,6번
11,정현승,SSG,0.000,1,0,0,0,0,0,0,0,0,0,6번
11,최민창,SSG,0.000,1,0,0,0,0,0,0,0,0,0,6번
11,최준우,SSG,-,0,0,0,0,0,0,1,0,0,0,6번
11,최지훈,SSG,0.000,1,0,0,0,0,0,0,0,0,0,6번
11,추신수,SSG,0.000,9,0,0,0,0,0,1,0,4,0,6번
1,최지훈,SSG,0.667,3,2,0,0,1,2,0,0,0,0,7번
2,오태곤,SSG,0.362,47,17,5,0,1,5,4,0,8,0,7번
3,안상현,SSG,0.333,6,2,0,0,0,0,0,0,1,0,7번
4,박지환,SSG,0.308,13,4,1,0,0,1,0,0,1,0,7번
5,고명준,SSG,0.297,128,38,6,0,3,16,6,0,29,2,7번
6,이지영,SSG,0.296,54,16,3,1,1,9,2,0,5,1,7번
7,김민식,SSG,0.280,25,7,1,0,0,2,5,0,5,2,7번
8,강진성,SSG,0.250,4,1,0,0,0,0,2,0,0,0,7번
8,한유섬,SSG,0.250,16,4,1,0,1,2,3,0,3,0,7번
10,김성현,SSG,0.231,13,3,1,0,0,2,2,0,1,1,7번
11,정준재,SSG,0.200,5,1,0,0,0,0,0,1,1,0,7번
12,하재훈,SSG,0.189,37,7,2,0,1,4,2,0,13,1,7번
13,박성한,SSG,0.184,38,7,1,0,0,3,2,0,10,2,7번
14,전의산,SSG,0.059,17,1,0,0,1,1,2,0,4,1,7번
15,김창평,SSG,0.000,2,0,0,0,0,0,2,0,1,0,7번
15,에레디아,SSG,-,0,0,0,0,0,0,1,0,0,0,7번
15,정현승,SSG,0.000,3,0,0,0,0,0,1,0,1,0,7번
15,조형우,SSG,0.000,2,0,0,0,0,0,0,0,1,0,7번
15,최경모,SSG,-,0,0,0,0,0,0,1,0,0,0,7번
15,추신수,SSG,0.000,1,0,0,0,0,0,0,0,1,0,7번
1,강진성,SSG,1.0,1,1,0,0,0,0,0,0,0,0,8번
1,한유섬,SSG,1.0,1,1,0,0,0,2,0,0,0,0,8번
3,박성한,SSG,0.5,4,2,0,0,0,1,1,0,0,0,8번
4,박지환,SSG,0.4,10,4,1,0,0,0,1,0,2,0,8번
5,오태곤,SSG,0.353,17,6,0,0,0,1,4,0,4,0,8번
6,조형우,SSG,0.333,3,1,0,0,0,0,0,1,0,0,8번
6,최지훈,SSG,0.333,6,2,0,0,1,1,1,0,0,0,8번
8,정준재,SSG,0.31,29,9,1,1,0,3,2,0,6,1,8번
9,하재훈,SSG,0.273,55,15,5,0,2,10,4,0,11,1,8번
10,김성현,SSG,0.261,23,6,1,0,0,5,6,0,4,1,8번
11,고명준,SSG,0.25,52,13,1,0,5,12,3,0,14,0,8번
11,안상현,SSG,0.25,8,2,0,0,0,0,2,0,2,0,8번
13,이지영,SSG,0.248,105,26,0,0,1,10,6,2,6,1,8번
14,김민식,SSG,0.239,46,11,4,0,1,7,6,0,10,0,8번
15,최준우,SSG,0.2,5,1,0,0,0,0,1,0,3,0,8번
16,전의산,SSG,0.143,14,2,0,0,0,1,0,0,2,2,8번
17,김찬형,SSG,0.0,3,0,0,0,0,0,0,0,0,0,8번
17,김창평,SSG,0.0,3,0,0,0,0,0,0,0,1,0,8번
17,정현승,SSG,0.0,6,0,0,0,0,1,0,0,3,0,8번
17,최경모,SSG,0.0,1,0,0,0,0,0,0,0,0,0,8번
17,최민창,SSG,0.0,1,0,0,0,0,0,0,0,0,0,8번
17,추신수,SSG,0.0,1,0,0,0,0,0,0,0,0,0,8번
1,김민식,SSG,1.0,1,1,0,0,0,0,1,0,0,0,9번
2,한유섬,SSG,0.667,3,2,1,0,0,2,1,0,1,0,9번
3,고명준,SSG,0.5,6,3,0,0,0,1,2,0,2,0,9번
4,정현승,SSG,0.429,7,3,0,0,0,1,0,0,1,0,9번
5,이지영,SSG,0.375,8,3,1,0,0,3,0,1,1,0,9번
6,최지훈,SSG,0.357,14,5,0,1,0,0,1,0,2,0,9번
7,정준재,SSG,0.356,45,16,1,1,0,5,6,0,14,0,9번
8,박지환,SSG,0.343,70,24,4,2,2,10,5,2,15,0,9번
9,최준우,SSG,0.286,14,4,1,0,0,4,5,0,3,0,9번
10,조형우,SSG,0.261,23,6,0,0,0,4,1,3,3,0,9번
11,강진성,SSG,0.25,4,1,0,0,0,0,0,0,1,0,9번
12,김성현,SSG,0.243,37,9,0,0,0,2,2,2,5,2,9번
13,최경모,SSG,0.231,26,6,0,0,0,0,5,0,5,1,9번
14,오태곤,SSG,0.212,33,7,3,0,1,6,2,1,9,1,9번
15,안상현,SSG,0.143,49,7,1,0,0,2,2,0,11,0,9번
16,하재훈,SSG,0.077,13,1,0,0,0,1,2,0,5,0,9번
17,김찬형,SSG,0.0,3,0,0,0,0,0,0,0,2,0,9번
17,박성한,SSG,0.0,7,0,0,0,0,0,0,0,2,0,9번
17,전의산,SSG,0.0,5,0,0,0,0,1,1,0,4,0,9번
17,최정,SSG,0.0,1,0,0,0,0,0,0,0,1,0,9번
17,추신수,SSG,0.0,2,0,0,0,0,1,2,0,1,0,9번
1,하재훈,SSG,0.357,14,5,1,0,1,2,0,0,5,0,상위(1~2번)
2,추신수,SSG,0.335,164,55,9,0,4,26,26,3,45,1,상위(1~2번)
3,에레디아,SSG,0.333,9,3,0,0,1,4,3,0,0,1,상위(1~2번)
4,박성한,SSG,0.296,186,55,12,0,3,22,28,1,27,3,상위(1~2번)
5,정준재,SSG,0.294,34,10,0,1,1,3,3,0,8,0,상위(1~2번)
6,최지훈,SSG,0.273,411,112,18,6,8,41,43,2,64,5,상위(1~2번)
7,박지환,SSG,0.255,47,12,2,0,0,3,3,0,14,1,상위(1~2번)
8,최준우,SSG,0.25,4,1,1,0,0,1,1,0,1,0,상위(1~2번)
9,오태곤,SSG,0.222,18,4,1,0,0,0,3,0,6,0,상위(1~2번)
10,김성현,SSG,0.083,12,1,0,0,0,0,1,1,4,0,상위(1~2번)
11,강진성,SSG,0.0,2,0,0,0,0,0,1,0,0,0,상위(1~2번)
11,고명준,SSG,0.0,1,0,0,0,0,0,0,1,1,0,상위(1~2번)
11,김찬형,SSG,0.0,2,0,0,0,0,0,0,0,2,0,상위(1~2번)
11,김창평,SSG,0.0,1,0,0,0,0,0,0,0,1,0,상위(1~2번)
11,전의산,SSG,0.0,2,0,0,0,0,0,0,0,0,0,상위(1~2번)
11,최경모,SSG,0.0,6,0,0,0,0,0,0,0,2,0,상위(1~2번)
11,최민창,SSG,0.0,1,0,0,0,0,0,0,0,1,0,상위(1~2번)
11,최상민,SSG,0.0,1,0,0,0,0,0,0,0,1,0,상위(1~2번)
11,한유섬,SSG,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
1,김성현,SSG,0.667,3,2,0,0,0,1,2,0,0,0,중심(3~5번)
2,박성한,SSG,0.4,35,14,2,0,1,9,7,0,3,1,중심(3~5번)
3,에레디아,SSG,0.357,398,142,24,1,12,84,16,11,52,9,중심(3~5번)
4,최상민,SSG,0.333,3,1,1,0,0,0,0,1,1,0,중심(3~5번)
5,최정,SSG,0.291,344,100,20,1,28,82,45,18,82,8,중심(3~5번)
6,이지영,SSG,0.286,21,6,1,0,0,2,1,0,1,1,중심(3~5번)
7,하재훈,SSG,0.254,59,15,4,0,1,8,2,1,20,1,중심(3~5번)
8,전의산,SSG,0.25,4,1,0,0,0,0,1,0,2,0,중심(3~5번)
9,한유섬,SSG,0.23,317,73,17,0,17,61,31,7,105,2,중심(3~5번)
10,추신수,SSG,0.211,19,4,2,0,1,3,1,1,5,1,중심(3~5번)
11,고명준,SSG,0.193,57,11,2,0,0,2,5,0,17,0,중심(3~5번)
12,박지환,SSG,0.143,7,1,0,0,0,2,2,0,2,1,중심(3~5번)
12,오태곤,SSG,0.143,14,2,0,0,0,2,3,0,7,1,중심(3~5번)
14,정준재,SSG,0.125,8,1,0,0,0,1,2,0,1,0,중심(3~5번)
15,강진성,SSG,0.0,3,0,0,0,0,0,0,0,0,0,중심(3~5번)
15,김민식,SSG,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
15,김찬형,SSG,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
15,김창평,SSG,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
15,류효승,SSG,0.0,2,0,0,0,0,0,0,0,0,0,중심(3~5번)
15,문승원,SSG,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
15,정현승,SSG,0.0,2,0,0,0,0,0,0,0,0,0,중심(3~5번)
15,최경모,SSG,0.0,2,0,0,0,0,0,2,0,0,1,중심(3~5번)
1,최지훈,SSG,0.375,24,9,0,1,2,3,2,0,2,0,하위(6~9번)
2,박지환,SSG,0.363,102,37,6,2,2,13,6,2,19,0,하위(6~9번)
3,한유섬,SSG,0.346,26,9,2,0,3,10,6,0,6,0,하위(6~9번)
4,정준재,SSG,0.321,81,26,2,2,0,9,8,1,21,1,하위(6~9번)
5,고명준,SSG,0.281,235,66,11,0,10,38,13,0,62,4,하위(6~9번)
6,이지영,SSG,0.273,264,72,5,1,3,32,12,5,23,6,하위(6~9번)
7,박성한,SSG,0.271,177,48,6,0,3,21,16,0,35,6,하위(6~9번)
8,오태곤,SSG,0.264,129,34,9,0,3,15,12,1,30,1,하위(6~9번)
9,최준우,SSG,0.263,19,5,1,0,0,4,7,0,6,0,하위(6~9번)
10,조형우,SSG,0.250,28,7,0,0,0,4,1,4,4,0,하위(6~9번)
11,하재훈,SSG,0.243,140,34,8,0,5,19,11,0,39,3,하위(6~9번)
12,김민식,SSG,0.229,96,22,5,0,1,10,16,0,25,2,하위(6~9번)
13,강진성,SSG,0.227,22,5,0,0,0,2,2,0,5,0,하위(6~9번)
14,김성현,SSG,0.222,81,18,2,0,0,9,10,3,12,5,하위(6~9번)
14,최경모,SSG,0.222,27,6,0,0,0,0,6,0,5,1,하위(6~9번)
16,정현승,SSG,0.176,17,3,0,0,0,2,1,0,5,0,하위(6~9번)
17,안상현,SSG,0.175,63,11,1,0,0,2,4,0,14,0,하위(6~9번)
18,전의산,SSG,0.091,44,4,0,0,1,3,3,0,12,3,하위(6~9번)
19,김찬형,SSG,0.000,6,0,0,0,0,0,0,0,2,0,하위(6~9번)
19,김창평,SSG,0.000,5,0,0,0,0,0,2,0,2,0,하위(6~9번)
19,에레디아,SSG,-,0,0,0,0,0,0,1,0,0,0,하위(6~9번)
19,최민창,SSG,0.000,2,0,0,0,0,0,0,0,0,0,하위(6~9번)
19,최정,SSG,0.000,1,0,0,0,0,0,0,0,1,0,하위(6~9번)
19,추신수,SSG,0.000,13,0,0,0,0,1,3,0,6,0,하위(6~9번)
