순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,에레디아,SSG,0.356,102,444,407,61,145,24,1,13,210,88,0,6,20,3,11,52,10,0.516,0.396,0.912,43,0.415,0.0
2,박지환,SSG,0.321,50,174,156,25,50,8,2,2,68,18,3,2,11,0,2,35,2,0.436,0.368,0.804,13,0.361,0.4
3,추신수,SSG,0.301,62,235,196,35,59,11,0,5,85,30,1,4,30,0,4,56,2,0.434,0.397,0.831,17,0.296,0.143
4,정준재,SSG,0.301,57,138,123,27,37,2,3,1,48,13,1,0,13,0,1,30,1,0.390,0.372,0.762,9,0.273,0.375
5,박성한,SSG,0.294,108,459,398,64,117,20,0,7,158,52,3,6,51,3,1,65,10,0.397,0.371,0.768,33,0.281,0.333
6,최정,SSG,0.290,97,413,345,70,100,20,1,28,206,82,0,5,45,1,18,83,8,0.597,0.395,0.992,30,0.275,0.0
7,최지훈,SSG,0.278,109,490,435,81,121,18,7,10,183,44,6,2,45,0,2,66,5,0.421,0.347,0.768,36,0.24,0.0
8,이지영,SSG,0.274,89,310,285,35,78,6,1,3,95,34,5,2,13,0,5,24,7,0.333,0.315,0.648,21,0.256,0.25
9,고명준,SSG,0.263,88,312,293,28,77,13,0,10,120,40,0,0,18,0,1,80,4,0.410,0.308,0.718,13,0.321,0.0
10,최준우,SSG,0.261,15,31,23,2,6,2,0,0,8,5,0,0,8,0,0,7,0,0.348,0.452,0.800,1,0.286,0.0
11,하재훈,SSG,0.254,80,233,213,27,54,13,0,7,88,29,1,5,13,0,1,64,4,0.413,0.293,0.706,13,0.211,0.0
12,조형우,SSG,0.250,14,33,28,4,7,0,0,0,7,4,0,0,1,0,4,4,0,0.250,0.364,0.614,2,0.3,0.0
12,최상민,SSG,0.250,14,5,4,2,1,1,0,0,2,0,0,0,0,0,1,2,0,0.500,0.400,0.900,0,0.0,0.0
14,오태곤,SSG,0.248,86,184,161,22,40,10,0,3,59,17,2,2,18,2,1,43,2,0.366,0.324,0.690,6,0.259,0.091
15,한유섬,SSG,0.238,100,391,344,50,82,19,0,20,161,71,0,3,37,3,7,111,2,0.468,0.322,0.790,21,0.305,0.2
16,김민식,SSG,0.227,39,116,97,10,22,5,0,1,30,10,3,0,16,0,0,26,2,0.309,0.336,0.645,7,0.214,0.0
17,김성현,SSG,0.219,49,116,96,15,21,2,0,0,23,10,3,0,13,0,4,16,5,0.240,0.336,0.576,6,0.241,0.5
18,강진성,SSG,0.185,16,31,27,4,5,0,0,0,5,2,1,0,3,0,0,5,0,0.185,0.267,0.452,0,0.5,0.286
19,안상현,SSG,0.175,29,68,63,2,11,1,0,0,12,2,1,0,4,0,0,14,0,0.190,0.224,0.414,1,0.167,0.0
20,최경모,SSG,0.171,50,50,35,12,6,0,0,0,6,0,7,0,8,0,0,7,2,0.171,0.326,0.497,0,0.2,0.0
21,정현승,SSG,0.158,13,20,19,0,3,0,0,0,3,2,0,0,1,0,0,5,0,0.158,0.200,0.358,1,0.4,0.0
22,전의산,SSG,0.100,28,55,50,2,5,0,0,1,8,3,0,1,4,0,0,14,3,0.160,0.164,0.324,0,0.0,0.111
23,김찬형,SSG,0.000,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0.000,0,0.0,0.0
23,김창평,SSG,0.000,6,9,7,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0.000,0.222,0.222,0,0.0,0.0
23,류효승,SSG,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
23,문승원,SSG,0.000,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,박민호,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,이로운,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,조병현,SSG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,최민창,SSG,0.000,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,한두솔,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
