순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,에레디아,SSG,0.364,35,89,108,0.82,10,0.38,3.47,0.158,71.8,0.312
2,박지환,SSG,0.327,11,37,32,1.16,1,0.34,3.62,0.116,24.2,0.28
3,박성한,SSG,0.297,26,108,101,1.07,5,0.77,4.15,0.106,59.0,0.268
4,정준재,SSG,0.292,5,28,22,1.27,1,0.44,4.24,0.085,14.7,0.258
5,최정,SSG,0.287,43,57,101,0.56,9,0.57,3.89,0.287,71.6,0.321
6,최지훈,SSG,0.277,32,98,139,0.71,4,0.70,3.97,0.133,63.3,0.258
7,이지영,SSG,0.274,9,101,70,1.44,1,0.54,3.18,0.060,28.8,0.227
8,추신수,SSG,0.273,13,35,44,0.80,2,0.51,4.08,0.119,29.9,0.266
9,고명준,SSG,0.263,23,84,52,1.62,3,0.23,3.82,0.147,34.6,0.241
10,최준우,SSG,0.261,2,6,4,1.50,0,1.14,4.06,0.087,4.6,0.29
11,오태곤,SSG,0.254,11,31,35,0.89,2,0.47,3.94,0.123,20.9,0.246
12,조형우,SSG,0.250,0,9,8,1.13,0,0.25,3.30,0.000,3.3,0.226
12,최상민,SSG,0.250,1,1,0,-,0,0.00,3.80,0.250,0.8,0.305
14,하재훈,SSG,0.247,17,31,64,0.48,2,0.22,3.78,0.136,24.4,0.227
15,한유섬,SSG,0.237,37,54,89,0.61,5,0.31,4.09,0.234,50.7,0.261
16,김민식,SSG,0.228,6,17,29,0.59,1,0.56,4.16,0.087,10.1,0.227
17,김성현,SSG,0.224,2,32,21,1.52,1,0.77,4.12,0.024,7.2,0.212
18,강진성,SSG,0.185,0,9,8,1.13,0,0.60,3.32,0.000,1.5,0.166
19,안상현,SSG,0.175,1,17,21,0.81,0,0.29,3.85,0.016,2.2,0.148
20,최경모,SSG,0.171,0,16,6,2.67,0,1.14,3.62,0.000,2.7,0.189
21,정현승,SSG,0.158,0,6,5,1.20,1,0.20,3.70,0.000,0.4,0.13
22,전의산,SSG,0.104,1,14,16,0.88,1,0.31,4.37,0.063,-0.6,0.12
23,김찬형,SSG,0.000,0,3,2,1.50,0,0.00,4.11,0.000,-0.8,0.0
23,김창평,SSG,0.000,0,2,1,2.00,0,0.50,4.22,0.000,0.2,0.1
23,류효승,SSG,0.000,0,0,2,0.00,0,-,4.50,0.000,-0.2,0.0
23,문승원,SSG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
23,박민호,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,이로운,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,조병현,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,최민창,SSG,0.000,0,0,2,0.00,0,0.00,5.33,0.000,-0.3,0.0
23,한두솔,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
