순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,에레디아,SSG,0.356,103,448,410,61,146,24,1,13,211,89,0,6,21,3,11,52,10,0.515,0.397,0.912,43,0.42,0.0
2,박지환,SSG,0.321,50,174,156,25,50,8,2,2,68,18,3,2,11,0,2,35,2,0.436,0.368,0.804,13,0.361,0.4
3,정준재,SSG,0.302,58,141,126,27,38,3,3,1,50,13,1,0,13,0,1,31,1,0.397,0.371,0.768,9,0.273,0.375
4,추신수,SSG,0.302,63,239,199,35,60,11,0,5,86,30,2,4,30,0,4,57,2,0.432,0.397,0.829,17,0.296,0.143
5,박성한,SSG,0.292,109,463,401,64,117,20,0,7,158,52,3,6,52,3,1,67,10,0.394,0.370,0.764,33,0.281,0.333
6,최정,SSG,0.289,98,417,349,70,101,20,1,28,207,82,0,5,45,1,18,85,8,0.593,0.393,0.986,30,0.273,0.0
7,최지훈,SSG,0.277,110,495,440,82,122,19,7,10,185,44,6,2,45,0,2,66,5,0.420,0.346,0.766,36,0.235,0.0
8,이지영,SSG,0.273,90,314,289,36,79,7,1,3,97,34,5,2,13,0,5,25,7,0.336,0.314,0.650,21,0.25,0.25
9,고명준,SSG,0.263,88,312,293,28,77,13,0,10,120,40,0,0,18,0,1,80,4,0.410,0.308,0.718,13,0.321,0.0
10,최준우,SSG,0.261,15,31,23,2,6,2,0,0,8,5,0,0,8,0,0,7,0,0.348,0.452,0.800,1,0.286,0.0
11,하재훈,SSG,0.254,80,233,213,27,54,13,0,7,88,29,1,5,13,0,1,64,4,0.413,0.293,0.706,13,0.211,0.0
12,오태곤,SSG,0.252,87,186,163,22,41,11,0,3,61,18,2,2,18,2,1,44,2,0.374,0.326,0.700,6,0.286,0.091
13,조형우,SSG,0.250,14,33,28,4,7,0,0,0,7,4,0,0,1,0,4,4,0,0.250,0.364,0.614,2,0.3,0.0
13,최상민,SSG,0.250,15,5,4,2,1,1,0,0,2,0,0,0,0,0,1,2,0,0.500,0.400,0.900,0,0.0,0.0
15,한유섬,SSG,0.236,101,395,348,50,82,19,0,20,161,71,0,3,37,3,7,112,2,0.463,0.319,0.782,21,0.302,0.2
16,김민식,SSG,0.227,39,116,97,10,22,5,0,1,30,10,3,0,16,0,0,26,2,0.309,0.336,0.645,7,0.214,0.0
17,김성현,SSG,0.216,50,117,97,15,21,2,0,0,23,10,3,0,13,0,4,17,5,0.237,0.333,0.570,6,0.241,0.5
18,강진성,SSG,0.185,16,31,27,4,5,0,0,0,5,2,1,0,3,0,0,5,0,0.185,0.267,0.452,0,0.5,0.286
19,안상현,SSG,0.175,29,68,63,2,11,1,0,0,12,2,1,0,4,0,0,14,0,0.190,0.224,0.414,1,0.167,0.0
20,최경모,SSG,0.171,50,50,35,12,6,0,0,0,6,0,7,0,8,0,0,7,2,0.171,0.326,0.497,0,0.2,0.0
21,정현승,SSG,0.158,13,20,19,0,3,0,0,0,3,2,0,0,1,0,0,5,0,0.158,0.200,0.358,1,0.4,0.0
22,전의산,SSG,0.098,29,57,51,2,5,0,0,1,8,3,0,1,5,0,0,14,3,0.157,0.175,0.332,0,0.0,0.111
23,김찬형,SSG,0.000,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0.000,0,0.0,0.0
23,김창평,SSG,0.000,6,9,7,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0.000,0.222,0.222,0,0.0,0.0
23,류효승,SSG,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
23,문승원,SSG,0.000,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,박민호,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,이로운,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,조병현,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,최민창,SSG,0.000,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,한두솔,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
