순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,에레디아,SSG,0.361,35,90,110,0.82,10,0.38,3.45,0.157,71.5,0.31
2,박지환,SSG,0.325,11,37,34,1.09,1,0.33,3.60,0.113,24.4,0.277
3,박성한,SSG,0.297,26,110,101,1.09,5,0.77,4.14,0.105,59.0,0.268
4,최정,SSG,0.287,43,57,101,0.56,9,0.57,3.89,0.287,71.6,0.321
5,정준재,SSG,0.284,5,28,23,1.22,1,0.44,4.27,0.083,14.8,0.254
6,추신수,SSG,0.279,14,35,45,0.78,2,0.53,4.09,0.134,32.1,0.275
7,이지영,SSG,0.278,9,102,71,1.44,1,0.54,3.17,0.059,29.6,0.229
8,최지훈,SSG,0.274,32,98,142,0.69,4,0.69,4.00,0.132,62.9,0.256
9,고명준,SSG,0.263,23,84,52,1.62,3,0.23,3.82,0.147,34.6,0.241
10,최준우,SSG,0.261,2,6,4,1.50,0,1.14,4.06,0.087,4.6,0.29
11,오태곤,SSG,0.254,11,33,35,0.94,2,0.46,3.99,0.120,21.2,0.244
12,조형우,SSG,0.250,0,9,8,1.13,0,0.25,3.30,0.000,3.3,0.226
12,최상민,SSG,0.250,1,1,0,-,0,0.00,3.80,0.250,0.8,0.305
14,하재훈,SSG,0.247,17,31,64,0.48,2,0.22,3.78,0.136,24.4,0.227
15,한유섬,SSG,0.237,37,54,91,0.59,5,0.31,4.07,0.231,50.9,0.26
16,김민식,SSG,0.228,6,17,29,0.59,1,0.56,4.16,0.087,10.1,0.227
17,김성현,SSG,0.221,2,32,21,1.52,1,0.71,4.14,0.023,7.1,0.21
18,강진성,SSG,0.185,0,9,8,1.13,0,0.60,3.32,0.000,1.5,0.166
19,안상현,SSG,0.175,1,17,21,0.81,0,0.29,3.85,0.016,2.2,0.148
20,최경모,SSG,0.171,0,16,6,2.67,0,1.14,3.62,0.000,2.7,0.189
21,정현승,SSG,0.158,0,6,5,1.20,1,0.20,3.70,0.000,0.4,0.13
22,전의산,SSG,0.104,1,14,16,0.88,1,0.31,4.37,0.063,-0.6,0.12
23,김찬형,SSG,0.000,0,3,2,1.50,0,0.00,4.11,0.000,-0.8,0.0
23,김창평,SSG,0.000,0,2,1,2.00,0,0.50,4.22,0.000,0.2,0.1
23,류효승,SSG,0.000,0,0,2,0.00,0,-,4.50,0.000,-0.2,0.0
23,문승원,SSG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
23,박민호,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,이로운,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,조병현,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,최민창,SSG,0.000,0,0,2,0.00,0,0.00,5.33,0.000,-0.3,0.0
23,한두솔,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
