순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,에레디아,SSG,0.353,109,474,433,65,153,24,1,14,221,93,0,7,23,3,11,58,11,0.510,0.395,0.905,46,0.429,0.0
2,박지환,SSG,0.310,54,186,168,25,52,8,2,2,70,18,3,2,11,0,2,42,3,0.417,0.355,0.772,14,0.333,0.4
3,추신수,SSG,0.294,69,264,218,37,64,12,0,5,91,32,2,4,36,0,4,60,2,0.417,0.397,0.814,18,0.3,0.143
4,최정,SSG,0.292,104,444,373,75,109,21,1,31,225,86,0,5,47,1,19,94,8,0.603,0.394,0.997,32,0.272,0.0
5,박성한,SSG,0.286,114,479,413,66,118,20,0,7,159,52,3,6,56,3,1,72,10,0.385,0.368,0.753,33,0.274,0.333
6,정준재,SSG,0.283,64,154,138,27,39,3,3,1,51,13,2,0,13,0,1,36,1,0.370,0.349,0.719,9,0.265,0.3
7,이지영,SSG,0.282,96,333,308,38,87,10,1,3,108,35,5,2,13,0,5,26,7,0.351,0.320,0.671,24,0.247,0.2
8,최지훈,SSG,0.273,116,523,465,86,127,21,7,11,195,47,6,2,48,0,2,68,5,0.419,0.342,0.761,37,0.235,0.0
9,고명준,SSG,0.263,88,312,293,28,77,13,0,10,120,40,0,0,18,0,1,80,4,0.410,0.308,0.718,13,0.321,0.0
10,최준우,SSG,0.261,15,31,23,2,6,2,0,0,8,5,0,0,8,0,0,7,0,0.348,0.452,0.800,1,0.286,0.0
11,오태곤,SSG,0.258,93,206,178,25,46,11,0,4,69,22,3,3,21,2,1,52,3,0.388,0.335,0.723,6,0.25,0.091
12,조형우,SSG,0.250,14,33,28,4,7,0,0,0,7,4,0,0,1,0,4,4,0,0.250,0.364,0.614,2,0.3,0.0
12,최상민,SSG,0.250,18,5,4,3,1,1,0,0,2,0,0,0,0,0,1,2,0,0.500,0.400,0.900,0,0.0,0.0
12,하재훈,SSG,0.250,82,236,216,27,54,13,0,7,88,29,1,5,13,0,1,66,4,0.407,0.289,0.696,13,0.207,0.0
15,한유섬,SSG,0.234,107,417,368,50,86,21,0,20,167,75,0,3,39,3,7,121,2,0.454,0.317,0.771,22,0.3,0.167
16,김성현,SSG,0.224,56,128,107,16,24,2,0,1,29,13,4,0,13,0,4,18,5,0.271,0.331,0.602,7,0.273,0.667
17,김민식,SSG,0.216,42,121,102,10,22,5,0,1,30,10,3,0,16,0,0,29,2,0.294,0.322,0.616,7,0.214,0.0
18,강진성,SSG,0.185,16,31,27,4,5,0,0,0,5,2,1,0,3,0,0,5,0,0.185,0.267,0.452,0,0.5,0.286
19,안상현,SSG,0.175,29,68,63,2,11,1,0,0,12,2,1,0,4,0,0,14,0,0.190,0.224,0.414,1,0.167,0.0
20,최경모,SSG,0.171,50,50,35,12,6,0,0,0,6,0,7,0,8,0,0,7,2,0.171,0.326,0.497,0,0.2,0.0
21,정현승,SSG,0.158,13,20,19,0,3,0,0,0,3,2,0,0,1,0,0,5,0,0.158,0.200,0.358,1,0.4,0.0
22,전의산,SSG,0.091,32,61,55,3,5,0,0,1,8,3,0,1,5,0,0,15,3,0.145,0.164,0.309,0,0.0,0.091
23,김찬형,SSG,0.000,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0.000,0,0.0,0.0
23,김창평,SSG,0.000,6,9,7,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0.000,0.222,0.222,0,0.0,0.0
23,류효승,SSG,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
23,문승원,SSG,0.000,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,박민호,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,이로운,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,조병현,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,최민창,SSG,0.000,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,한두솔,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
