순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,에레디아,SSG,0.360,94,410,375,57,135,21,1,12,194,82,0,6,19,3,10,49,9,0.517,0.400,0.917,40,0.41,0.0
2,최상민,SSG,0.333,9,4,3,2,1,1,0,0,2,0,0,0,0,0,1,1,0,0.667,0.500,1.167,0,0.0,0.0
3,박지환,SSG,0.329,46,161,143,24,47,7,2,2,64,18,3,2,11,0,2,32,2,0.448,0.380,0.828,13,0.382,0.4
4,박성한,SSG,0.299,100,430,374,61,112,19,0,7,152,50,3,5,47,3,1,60,7,0.406,0.375,0.781,32,0.288,0.5
5,정준재,SSG,0.294,49,115,102,21,30,2,1,1,37,9,1,0,11,0,1,24,1,0.363,0.368,0.731,7,0.258,0.286
6,최정,SSG,0.287,91,386,321,63,92,18,1,24,184,73,0,5,43,1,17,76,8,0.573,0.394,0.967,28,0.27,0.0
7,이지영,SSG,0.277,82,288,264,34,73,5,1,3,89,32,4,2,13,0,5,23,6,0.337,0.320,0.657,19,0.241,0.25
8,최지훈,SSG,0.276,102,462,409,74,113,17,7,8,168,41,6,2,44,0,1,63,5,0.411,0.346,0.757,34,0.242,0.0
9,추신수,SSG,0.267,55,208,172,28,46,9,0,3,64,24,1,4,27,0,4,52,1,0.372,0.372,0.744,12,0.25,0.167
10,고명준,SSG,0.263,88,312,293,28,77,13,0,10,120,40,0,0,18,0,1,80,4,0.410,0.308,0.718,13,0.321,0.0
11,최준우,SSG,0.261,15,31,23,2,6,2,0,0,8,5,0,0,8,0,0,7,0,0.348,0.452,0.800,1,0.286,0.0
12,오태곤,SSG,0.259,78,155,135,21,35,8,0,3,52,15,2,1,17,2,0,37,1,0.385,0.340,0.725,6,0.208,0.091
13,조형우,SSG,0.250,14,33,28,4,7,0,0,0,7,4,0,0,1,0,4,4,0,0.250,0.364,0.614,2,0.3,0.0
14,하재훈,SSG,0.245,75,216,196,22,48,12,0,5,75,24,1,5,13,0,1,59,4,0.383,0.288,0.671,11,0.17,0.0
15,한유섬,SSG,0.239,92,361,318,47,76,18,0,19,151,66,0,3,33,3,7,104,1,0.475,0.321,0.796,20,0.299,0.25
16,김민식,SSG,0.233,35,106,90,8,21,5,0,1,29,10,2,0,14,0,0,24,2,0.322,0.337,0.659,7,0.231,0.0
17,김성현,SSG,0.226,41,100,84,15,19,2,0,0,21,9,2,0,10,0,4,13,5,0.250,0.337,0.587,6,0.24,1.0
18,강진성,SSG,0.185,16,31,27,4,5,0,0,0,5,2,1,0,3,0,0,5,0,0.185,0.267,0.452,0,0.5,0.286
19,안상현,SSG,0.175,29,68,63,2,11,1,0,0,12,2,1,0,4,0,0,14,0,0.190,0.224,0.414,1,0.167,0.0
20,최경모,SSG,0.171,50,50,35,12,6,0,0,0,6,0,7,0,8,0,0,7,2,0.171,0.326,0.497,0,0.2,0.0
21,정현승,SSG,0.158,13,20,19,0,3,0,0,0,3,2,0,0,1,0,0,5,0,0.158,0.200,0.358,1,0.4,0.0
22,전의산,SSG,0.104,27,52,48,2,5,0,0,1,8,2,0,0,4,0,0,13,3,0.167,0.173,0.340,0,0.0,0.111
23,김찬형,SSG,0.000,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0.000,0,0.0,0.0
23,김창평,SSG,0.000,6,9,7,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0.000,0.222,0.222,0,0.0,0.0
23,류효승,SSG,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
23,문승원,SSG,0.000,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,박민호,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,이로운,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,조병현,SSG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,최민창,SSG,0.000,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,한두솔,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
