순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,에레디아,SSG,0.356,38,100,116,0.86,10,0.38,3.48,0.160,75.1,0.307
2,박지환,SSG,0.321,12,39,34,1.15,1,0.31,3.64,0.115,24.7,0.275
3,추신수,SSG,0.301,16,36,49,0.73,3,0.54,4.07,0.133,36.8,0.287
4,정준재,SSG,0.301,6,28,28,1.00,1,0.43,4.09,0.089,17.8,0.265
5,박성한,SSG,0.294,27,119,103,1.16,5,0.78,4.17,0.103,60.9,0.266
6,최정,SSG,0.290,49,58,109,0.53,11,0.54,3.91,0.307,79.3,0.327
7,최지훈,SSG,0.278,35,101,149,0.68,4,0.68,4.02,0.143,68.1,0.261
8,이지영,SSG,0.274,10,109,76,1.43,1,0.54,3.15,0.060,29.9,0.225
9,고명준,SSG,0.263,23,84,52,1.62,3,0.23,3.82,0.147,34.6,0.241
10,최준우,SSG,0.261,2,6,4,1.50,0,1.14,4.06,0.087,4.6,0.29
11,하재훈,SSG,0.254,20,34,66,0.52,2,0.20,3.80,0.160,28.2,0.235
12,조형우,SSG,0.250,0,9,8,1.13,0,0.25,3.30,0.000,3.3,0.226
12,최상민,SSG,0.250,1,1,0,-,0,0.00,3.80,0.250,0.5,0.305
14,오태곤,SSG,0.248,13,40,40,1.00,2,0.42,3.90,0.118,22.2,0.237
15,한유섬,SSG,0.238,39,59,95,0.62,5,0.33,4.10,0.230,54.3,0.262
16,김민식,SSG,0.227,6,17,32,0.53,1,0.62,4.19,0.082,10.9,0.228
17,김성현,SSG,0.219,2,38,21,1.81,1,0.81,4.10,0.021,8.5,0.211
18,강진성,SSG,0.185,0,9,8,1.13,0,0.60,3.32,0.000,1.5,0.166
19,안상현,SSG,0.175,1,17,21,0.81,0,0.29,3.85,0.016,2.2,0.148
20,최경모,SSG,0.171,0,16,6,2.67,0,1.14,3.62,0.000,2.7,0.189
21,정현승,SSG,0.158,0,6,5,1.20,1,0.20,3.70,0.000,0.4,0.13
22,전의산,SSG,0.100,1,14,18,0.78,1,0.29,4.33,0.060,-0.4,0.114
23,김찬형,SSG,0.000,0,3,2,1.50,0,0.00,4.11,0.000,-0.8,0.0
23,김창평,SSG,0.000,0,2,1,2.00,0,0.50,4.22,0.000,0.2,0.1
23,류효승,SSG,0.000,0,0,2,0.00,0,-,4.50,0.000,-0.2,0.0
23,문승원,SSG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
23,박민호,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,이로운,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,조병현,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,최민창,SSG,0.000,0,0,2,0.00,0,0.00,5.33,0.000,-0.3,0.0
23,한두솔,SSG,-,0,0,0,-,0,-,-,-,0.0,0.0
