순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,박영빈,NC,0.500,2,0,0,-,0,0.50,4.40,0.500,1.9,0.52
2,박건우,NC,0.344,37,69,91,0.76,6,0.61,3.69,0.198,65.0,0.32
3,박민우,NC,0.341,29,81,97,0.84,3,0.71,3.96,0.114,70.6,0.303
4,김수윤,NC,0.333,0,0,1,0.00,0,0.33,4.00,0.000,1.0,0.276
4,김한별,NC,0.333,1,7,5,1.40,0,0.25,4.40,0.033,4.7,0.285
6,천재환,NC,0.296,8,19,30,0.63,0,0.50,3.85,0.133,16.0,0.277
7,손아섭,NC,0.291,23,110,63,1.75,6,0.26,3.79,0.113,43.4,0.246
8,데이비슨,NC,0.291,52,62,106,0.58,7,0.32,3.84,0.322,82.3,0.318
9,권희동,NC,0.288,28,99,100,0.99,7,1.07,4.50,0.133,65.8,0.287
10,서호철,NC,0.287,23,104,93,1.12,3,0.38,3.85,0.103,49.9,0.257
11,박세혁,NC,0.274,7,20,28,0.71,1,0.32,3.92,0.080,14.6,0.248
12,최정원,NC,0.264,2,24,11,2.18,1,0.70,4.39,0.028,11.1,0.251
13,김휘집,NC,0.251,32,66,120,0.55,3,0.36,4.12,0.159,48.1,0.248
14,박시원,NC,0.220,5,25,26,0.96,1,0.38,3.98,0.092,11.1,0.214
15,한석현,NC,0.217,0,7,4,1.75,0,0.14,4.00,0.000,0.8,0.18
16,김주원,NC,0.209,17,51,86,0.59,2,0.41,4.11,0.101,37.0,0.227
17,송승환,NC,0.200,0,2,1,2.00,0,0.00,3.00,0.000,0.1,0.14
17,오영수,NC,0.200,3,3,16,0.19,0,0.33,4.24,0.300,5.0,0.244
19,김성욱,NC,0.199,21,65,101,0.64,3,0.36,4.05,0.164,33.7,0.222
20,김형준,NC,0.193,22,44,69,0.64,6,0.33,4.25,0.168,35.2,0.222
21,박한결,NC,0.185,8,10,14,0.71,0,0.21,4.01,0.338,9.5,0.245
22,도태훈,NC,0.179,3,30,32,0.94,1,0.73,4.29,0.028,9.3,0.2
23,김세훈,NC,0.000,0,2,0,-,0,0.50,4.40,0.000,0.0,0.09
23,김영규,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김재열,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,류진욱,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,송명기,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,한재승,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
