순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,김한별,NC,0.357,19,32,28,6,10,1,0,0,11,2,0,0,1,0,3,8,0,0.393,0.438,0.831,1,0.429,0.5
2,박건우,NC,0.344,89,362,323,58,111,23,1,13,175,53,0,2,33,3,4,54,7,0.542,0.409,0.951,33,0.375,1.0
3,김수윤,NC,0.333,5,7,6,0,2,0,0,0,2,0,0,0,1,0,0,3,0,0.333,0.429,0.762,0,0.0,0.5
3,박영빈,NC,0.333,6,3,3,1,1,1,0,0,2,0,0,0,0,0,0,2,0,0.667,0.333,1.000,0,0.0,0.0
5,박민우,NC,0.327,80,359,309,52,101,18,2,5,138,26,3,1,38,4,8,56,3,0.447,0.413,0.860,27,0.255,0.0
6,손아섭,NC,0.291,79,348,326,45,95,16,0,7,132,50,2,4,16,0,0,62,1,0.405,0.321,0.726,22,0.277,0.333
7,권희동,NC,0.283,93,384,315,45,89,16,1,6,125,52,2,4,55,1,8,53,6,0.397,0.398,0.795,21,0.372,0.0
8,서호철,NC,0.281,96,375,331,41,93,11,2,5,123,40,3,2,28,0,11,70,12,0.372,0.355,0.727,22,0.226,0.0
9,데이비슨,NC,0.281,89,388,342,60,96,14,0,31,203,80,0,5,29,2,12,103,7,0.594,0.353,0.947,29,0.245,0.0
10,천재환,NC,0.276,43,65,58,9,16,3,1,1,24,8,2,0,3,0,2,9,3,0.414,0.333,0.747,3,0.231,0.125
11,최정원,NC,0.271,40,87,70,17,19,2,0,0,21,8,1,1,12,0,3,19,1,0.300,0.395,0.695,4,0.292,0.333
12,박세혁,NC,0.250,58,111,96,11,24,6,0,1,33,8,4,0,9,0,2,31,2,0.344,0.327,0.671,4,0.125,0.385
13,김휘집,NC,0.238,94,363,319,47,76,16,1,12,130,45,3,5,30,1,6,86,12,0.408,0.311,0.719,20,0.247,0.0
14,박시원,NC,0.233,27,97,86,14,20,2,0,2,28,10,1,0,10,0,0,26,2,0.326,0.313,0.639,4,0.333,0.333
15,한석현,NC,0.217,22,25,23,4,5,0,0,0,5,2,0,0,1,0,1,7,2,0.217,0.280,0.497,1,0.0,0.5
16,김형준,NC,0.201,82,305,254,30,51,8,0,13,98,38,6,4,39,0,2,105,4,0.386,0.308,0.694,11,0.182,0.0
17,오영수,NC,0.200,20,34,30,4,6,0,0,3,15,5,0,1,2,0,1,6,0,0.500,0.265,0.765,0,0.083,0.286
18,김성욱,NC,0.198,93,287,247,39,49,6,2,10,89,39,2,1,23,0,14,52,5,0.360,0.302,0.662,10,0.25,0.0
19,김주원,NC,0.195,90,291,236,33,46,6,1,5,69,29,7,2,30,1,16,73,2,0.292,0.324,0.616,9,0.2,0.0
20,박한결,NC,0.193,25,63,57,7,11,1,0,6,30,11,0,0,6,0,0,23,1,0.526,0.270,0.796,3,0.083,0.333
21,도태훈,NC,0.191,64,119,94,13,18,3,0,0,21,8,3,1,16,0,5,24,3,0.223,0.336,0.559,4,0.161,0.2
22,김세훈,NC,0.000,7,5,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.200,0.200,0,0.0,0.0
22,김영규,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,김재열,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,류진욱,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,송명기,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,한재승,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
