순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,박영빈,NC,0.500,19,7,6,3,3,2,0,0,5,1,0,0,1,0,0,3,0,0.833,0.571,1.404,0,0.0,0.0
2,박건우,NC,0.344,89,362,323,58,111,23,1,13,175,53,0,2,33,3,4,54,7,0.542,0.409,0.951,33,0.375,1.0
3,박민우,NC,0.338,105,467,402,70,136,25,2,7,186,46,4,3,49,4,9,69,4,0.463,0.419,0.882,40,0.32,0.0
4,김한별,NC,0.323,29,36,31,8,10,1,0,0,11,2,0,0,2,0,3,8,1,0.355,0.417,0.772,1,0.375,0.333
5,천재환,NC,0.304,69,167,148,24,45,6,1,3,62,26,2,1,12,0,4,30,4,0.419,0.370,0.789,11,0.368,0.222
6,권희동,NC,0.298,116,486,396,63,118,21,1,12,177,73,2,6,73,1,9,63,9,0.447,0.413,0.860,29,0.396,0.0
7,데이비슨,NC,0.296,113,493,436,82,129,19,0,41,271,104,0,6,36,5,15,124,10,0.622,0.365,0.987,38,0.258,0.0
8,손아섭,NC,0.291,79,348,326,45,95,16,0,7,132,50,2,4,16,0,0,62,1,0.405,0.321,0.726,22,0.277,0.333
9,서호철,NC,0.287,121,488,436,58,125,16,2,8,169,54,6,2,30,0,14,83,13,0.388,0.351,0.739,32,0.248,0.0
10,김휘집,NC,0.258,120,478,419,69,108,22,1,14,174,63,4,7,39,1,9,107,16,0.415,0.329,0.744,29,0.295,0.0
11,박세혁,NC,0.256,75,153,133,18,34,8,0,1,45,9,4,1,12,0,3,41,3,0.338,0.329,0.667,7,0.121,0.357
12,최정원,NC,0.237,52,119,97,26,23,2,0,0,25,11,1,2,16,0,3,27,1,0.258,0.356,0.614,5,0.265,0.333
13,김주원,NC,0.232,116,398,315,51,73,13,1,8,112,40,9,5,45,1,24,93,2,0.356,0.365,0.721,18,0.212,0.0
14,김수윤,NC,0.222,9,10,9,0,2,0,0,0,2,0,0,0,1,0,0,4,0,0.222,0.300,0.522,0,0.0,0.5
15,한석현,NC,0.214,25,30,28,5,6,0,0,0,6,2,0,0,1,0,1,8,2,0.214,0.267,0.481,1,0.0,0.5
16,박시원,NC,0.205,43,132,117,15,24,2,1,2,34,12,2,0,13,0,0,41,2,0.291,0.285,0.576,4,0.269,0.143
17,김성욱,NC,0.204,113,360,309,49,63,8,2,15,120,56,3,5,28,0,15,75,7,0.388,0.297,0.685,13,0.253,0.0
18,송승환,NC,0.200,3,5,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.200,0.200,0.400,0,0.0,0.5
18,오영수,NC,0.200,20,34,30,4,6,0,0,3,15,5,0,1,2,0,1,6,0,0.500,0.265,0.765,0,0.083,0.286
20,김형준,NC,0.194,104,374,315,37,61,10,0,16,119,47,7,6,44,0,2,133,6,0.378,0.292,0.670,14,0.192,0.333
21,도태훈,NC,0.186,83,143,113,16,21,3,0,0,24,10,4,1,20,0,5,27,4,0.212,0.331,0.543,5,0.176,0.167
22,박한결,NC,0.185,28,71,65,8,12,1,0,7,34,14,0,0,6,0,0,29,1,0.523,0.254,0.777,3,0.133,0.2
23,김범준,NC,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,김세훈,NC,0.000,7,5,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.200,0.200,0,0.0,0.0
23,김영규,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,김재열,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,류진욱,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,송명기,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,한재승,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
