순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,박영빈,NC,0.500,2,0,0,-,0,0.50,4.40,0.500,1.9,0.52
2,박민우,NC,0.344,31,82,97,0.85,3,0.70,3.95,0.117,72.3,0.306
3,박건우,NC,0.344,37,69,91,0.76,6,0.61,3.69,0.198,65.0,0.32
4,김한별,NC,0.333,1,7,5,1.40,0,0.25,4.40,0.033,4.7,0.285
5,천재환,NC,0.294,8,21,30,0.70,0,0.48,3.81,0.127,16.2,0.274
6,손아섭,NC,0.291,23,110,63,1.75,6,0.26,3.79,0.113,43.4,0.246
7,데이비슨,NC,0.291,52,62,106,0.58,7,0.32,3.84,0.322,82.3,0.318
8,서호철,NC,0.288,23,105,94,1.12,3,0.38,3.85,0.101,50.7,0.257
9,권희동,NC,0.284,28,101,102,0.99,7,1.05,4.49,0.131,65.4,0.283
10,박세혁,NC,0.282,8,21,29,0.72,1,0.32,3.87,0.085,15.7,0.254
11,최정원,NC,0.260,2,27,11,2.45,1,0.67,4.33,0.026,11.3,0.245
12,김휘집,NC,0.251,32,67,121,0.55,3,0.37,4.12,0.158,48.8,0.249
13,김수윤,NC,0.222,0,1,2,0.50,0,0.25,3.60,0.000,0.7,0.191
14,박시원,NC,0.218,5,25,26,0.96,1,0.37,3.98,0.091,11.0,0.213
15,한석현,NC,0.217,0,7,4,1.75,0,0.14,4.00,0.000,0.8,0.18
16,김주원,NC,0.213,17,52,87,0.60,2,0.41,4.11,0.099,37.8,0.229
17,송승환,NC,0.200,0,2,1,2.00,0,0.00,3.00,0.000,0.1,0.14
17,오영수,NC,0.200,3,3,16,0.19,0,0.33,4.24,0.300,5.0,0.244
19,김성욱,NC,0.199,21,65,101,0.64,3,0.36,4.05,0.164,33.7,0.222
20,김형준,NC,0.193,22,44,69,0.64,6,0.33,4.25,0.168,35.2,0.222
21,박한결,NC,0.185,8,10,14,0.71,0,0.21,4.01,0.338,9.5,0.245
22,도태훈,NC,0.179,3,30,32,0.94,1,0.73,4.29,0.028,9.3,0.2
23,김세훈,NC,0.000,0,2,0,-,0,0.50,4.40,0.000,0.0,0.09
23,김영규,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김재열,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,류진욱,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,송명기,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,한재승,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
