순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김한별,NC,0.345,1,6,5,1.20,0,0.13,4.30,0.034,4.8,0.286
2,박건우,NC,0.344,37,69,91,0.76,6,0.61,3.69,0.198,65.0,0.32
3,김수윤,NC,0.333,0,0,1,0.00,0,0.33,4.00,0.000,1.0,0.276
3,박영빈,NC,0.333,1,0,0,-,0,0.00,5.33,0.333,0.9,0.317
5,박민우,NC,0.330,26,72,88,0.82,3,0.74,3.97,0.118,63.0,0.3
6,천재환,NC,0.319,7,14,23,0.61,0,0.50,3.76,0.139,12.5,0.292
7,손아섭,NC,0.291,23,110,63,1.75,6,0.26,3.79,0.113,43.4,0.246
8,권희동,NC,0.287,27,91,92,0.99,7,1.00,4.51,0.134,59.8,0.285
9,서호철,NC,0.283,21,94,84,1.12,3,0.40,3.83,0.102,44.7,0.256
10,데이비슨,NC,0.282,47,53,102,0.52,7,0.31,3.90,0.316,74.5,0.311
11,최정원,NC,0.271,2,24,9,2.67,1,0.63,4.38,0.029,10.3,0.253
12,박세혁,NC,0.262,7,17,27,0.63,1,0.31,3.84,0.087,12.7,0.24
13,김휘집,NC,0.243,30,60,111,0.54,3,0.36,4.09,0.169,43.6,0.245
14,박시원,NC,0.232,5,21,23,0.91,1,0.38,3.87,0.105,10.3,0.224
15,한석현,NC,0.217,0,7,4,1.75,0,0.14,4.00,0.000,0.8,0.18
16,김주원,NC,0.211,15,47,75,0.63,2,0.43,4.11,0.105,34.2,0.233
17,김형준,NC,0.205,22,40,65,0.62,6,0.35,4.23,0.182,36.0,0.234
18,김성욱,NC,0.202,20,58,94,0.62,3,0.39,3.98,0.168,32.7,0.228
19,오영수,NC,0.200,3,3,16,0.19,0,0.33,4.24,0.300,5.0,0.244
20,도태훈,NC,0.188,3,28,27,1.04,1,0.67,4.30,0.031,8.6,0.204
21,박한결,NC,0.185,8,10,14,0.71,0,0.21,4.01,0.338,9.5,0.245
22,김세훈,NC,0.000,0,2,0,-,0,0.50,4.40,0.000,0.0,0.09
22,김영규,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,김재열,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,류진욱,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,송명기,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,한재승,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
