순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,김한별,NC,0.345,22,33,29,6,10,1,0,0,11,2,0,0,1,0,3,8,0,0.379,0.424,0.803,1,0.375,0.4
2,박건우,NC,0.344,89,362,323,58,111,23,1,13,175,53,0,2,33,3,4,54,7,0.542,0.409,0.951,33,0.375,1.0
3,김수윤,NC,0.333,5,7,6,0,2,0,0,0,2,0,0,0,1,0,0,3,0,0.333,0.429,0.762,0,0.0,0.5
3,박영빈,NC,0.333,8,3,3,1,1,1,0,0,2,0,0,0,0,0,0,2,0,0.667,0.333,1.000,0,0.0,0.0
5,박민우,NC,0.330,84,376,321,55,106,19,2,5,144,32,3,2,42,4,8,57,3,0.449,0.418,0.867,29,0.263,0.0
6,천재환,NC,0.319,47,83,72,15,23,5,1,1,33,12,2,0,6,0,3,12,3,0.458,0.395,0.853,5,0.333,0.125
7,손아섭,NC,0.291,79,348,326,45,95,16,0,7,132,50,2,4,16,0,0,62,1,0.405,0.321,0.726,22,0.277,0.333
8,권희동,NC,0.287,96,400,328,50,94,18,1,8,138,57,2,5,56,1,9,56,6,0.421,0.399,0.820,22,0.383,0.0
9,서호철,NC,0.283,99,390,343,44,97,13,2,6,132,44,5,2,28,0,12,70,12,0.385,0.356,0.741,23,0.235,0.0
10,데이비슨,NC,0.282,93,408,358,64,101,14,0,33,214,85,0,5,33,4,12,107,7,0.598,0.358,0.956,30,0.264,0.0
11,최정원,NC,0.271,40,87,70,17,19,2,0,0,21,8,1,1,12,0,3,19,1,0.300,0.395,0.695,4,0.292,0.333
12,박세혁,NC,0.262,61,119,103,13,27,6,0,1,36,8,4,0,10,0,2,32,2,0.350,0.339,0.689,5,0.154,0.385
13,김휘집,NC,0.243,98,384,338,53,82,16,1,13,139,47,3,5,32,1,6,90,12,0.411,0.315,0.726,22,0.244,0.0
14,박시원,NC,0.232,31,108,95,15,22,2,1,2,32,10,2,0,11,0,0,29,2,0.337,0.311,0.648,4,0.3,0.333
15,한석현,NC,0.217,22,25,23,4,5,0,0,0,5,2,0,0,1,0,1,7,2,0.217,0.280,0.497,1,0.0,0.5
16,김주원,NC,0.211,94,309,247,38,52,9,1,5,78,32,8,3,33,1,18,76,2,0.316,0.342,0.658,10,0.217,0.0
17,김형준,NC,0.205,85,316,264,30,54,9,0,13,102,40,6,5,39,0,2,110,4,0.386,0.306,0.692,12,0.186,1.0
18,김성욱,NC,0.202,97,304,262,42,53,7,2,11,97,44,2,2,23,0,15,59,5,0.370,0.301,0.671,12,0.266,0.0
19,오영수,NC,0.200,20,34,30,4,6,0,0,3,15,5,0,1,2,0,1,6,0,0.500,0.265,0.765,0,0.083,0.286
20,도태훈,NC,0.188,66,121,96,14,18,3,0,0,21,8,3,1,16,0,5,24,4,0.219,0.331,0.550,4,0.161,0.2
21,박한결,NC,0.185,28,71,65,8,12,1,0,7,34,14,0,0,6,0,0,29,1,0.523,0.254,0.777,3,0.133,0.2
22,김세훈,NC,0.000,7,5,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.200,0.200,0,0.0,0.0
22,김영규,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,김재열,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,류진욱,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,송명기,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,한재승,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
