순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,박영빈,NC,0.500,2,0,0,-,0,0.33,4.43,0.333,2.0,0.465
2,박건우,NC,0.344,37,69,91,0.76,6,0.61,3.69,0.198,65.0,0.32
3,박민우,NC,0.338,34,91,107,0.85,3,0.72,3.95,0.126,77.8,0.304
4,김한별,NC,0.333,1,7,5,1.40,0,0.25,4.40,0.033,4.7,0.285
5,권희동,NC,0.296,34,107,110,0.97,8,1.13,4.53,0.152,75.9,0.297
6,손아섭,NC,0.291,23,110,63,1.75,6,0.26,3.79,0.113,43.4,0.246
7,데이비슨,NC,0.290,56,72,115,0.63,7,0.30,3.83,0.314,89.2,0.314
8,서호철,NC,0.287,26,119,106,1.12,4,0.37,3.80,0.103,55.2,0.255
9,천재환,NC,0.283,9,29,42,0.69,0,0.41,3.73,0.101,19.4,0.256
10,박세혁,NC,0.260,9,22,35,0.63,1,0.29,3.85,0.084,15.9,0.236
11,김휘집,NC,0.253,36,77,131,0.59,6,0.36,4.12,0.158,54.3,0.248
12,최정원,NC,0.237,2,32,17,1.88,2,0.59,4.29,0.021,12.2,0.225
13,김주원,NC,0.227,21,55,94,0.59,2,0.48,4.15,0.117,47.7,0.249
14,김수윤,NC,0.222,0,1,2,0.50,0,0.25,3.60,0.000,0.7,0.191
15,한석현,NC,0.217,0,7,4,1.75,0,0.14,4.00,0.000,0.8,0.18
16,박시원,NC,0.205,5,26,26,1.00,1,0.32,3.98,0.085,10.3,0.201
17,송승환,NC,0.200,0,2,1,2.00,0,0.00,3.00,0.000,0.1,0.14
17,오영수,NC,0.200,3,3,16,0.19,0,0.33,4.24,0.300,5.0,0.244
19,김성욱,NC,0.199,24,68,106,0.64,3,0.36,4.07,0.176,38.0,0.226
20,김형준,NC,0.194,26,48,79,0.61,6,0.33,4.20,0.188,39.0,0.226
21,도태훈,NC,0.188,3,32,33,0.97,1,0.74,4.18,0.027,10.3,0.203
22,박한결,NC,0.185,8,10,14,0.71,0,0.21,4.01,0.338,9.5,0.245
23,김세훈,NC,0.000,0,2,0,-,0,0.50,4.40,0.000,0.0,0.09
23,김영규,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김재열,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,류진욱,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,송명기,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,한재승,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
