순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김한별,NC,0.357,1,5,5,1.00,0,0.13,4.34,0.036,4.9,0.295
2,박건우,NC,0.344,37,69,91,0.76,6,0.61,3.69,0.198,65.0,0.32
3,김수윤,NC,0.333,0,0,1,0.00,0,0.33,4.00,0.000,1.0,0.276
3,박영빈,NC,0.333,1,0,0,-,0,0.00,5.33,0.333,0.9,0.317
5,박민우,NC,0.332,26,72,85,0.85,3,0.70,3.97,0.119,61.9,0.301
6,손아섭,NC,0.291,23,110,63,1.75,6,0.26,3.79,0.113,43.4,0.246
7,천재환,NC,0.290,6,14,23,0.61,0,0.42,3.72,0.130,10.0,0.265
8,서호철,NC,0.280,19,93,83,1.12,3,0.40,3.83,0.097,43.1,0.253
9,권희동,NC,0.280,24,91,91,1.00,7,1.02,4.53,0.121,56.6,0.278
10,데이비슨,NC,0.279,46,53,102,0.52,7,0.29,3.91,0.310,72.1,0.306
11,최정원,NC,0.271,2,24,9,2.67,1,0.63,4.38,0.029,10.3,0.253
12,박세혁,NC,0.262,7,17,27,0.63,1,0.31,3.84,0.087,12.7,0.24
13,김휘집,NC,0.241,30,58,110,0.53,2,0.36,4.10,0.172,43.0,0.245
14,박시원,NC,0.228,5,21,22,0.95,1,0.39,3.89,0.109,10.0,0.224
15,한석현,NC,0.217,0,7,4,1.75,0,0.14,4.00,0.000,0.8,0.18
16,김성욱,NC,0.204,20,58,93,0.62,3,0.40,3.97,0.169,32.6,0.23
17,김주원,NC,0.202,14,47,74,0.64,2,0.44,4.11,0.103,32.2,0.228
18,김형준,NC,0.200,21,40,63,0.63,6,0.36,4.22,0.181,34.6,0.233
18,오영수,NC,0.200,3,3,16,0.19,0,0.33,4.24,0.300,5.0,0.244
20,도태훈,NC,0.189,3,28,26,1.08,1,0.67,4.33,0.032,8.7,0.205
21,박한결,NC,0.185,8,10,14,0.71,0,0.21,4.01,0.338,9.5,0.245
22,김세훈,NC,0.000,0,2,0,-,0,0.50,4.40,0.000,0.0,0.09
22,김영규,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,김재열,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,류진욱,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,송명기,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,한재승,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
