순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김한별,NC,0.357,1,5,5,1.00,0,0.13,4.34,0.036,4.9,0.295
2,박건우,NC,0.344,37,69,91,0.76,6,0.61,3.69,0.198,65.0,0.32
3,박민우,NC,0.334,26,71,84,0.85,3,0.70,3.98,0.120,62.1,0.303
4,김수윤,NC,0.333,0,0,1,0.00,0,0.33,4.00,0.000,1.0,0.276
4,박영빈,NC,0.333,1,0,0,-,0,0.00,5.33,0.333,0.9,0.317
6,천재환,NC,0.299,6,14,23,0.61,0,0.40,3.71,0.134,10.1,0.268
7,손아섭,NC,0.291,23,110,63,1.75,6,0.26,3.79,0.113,43.4,0.246
8,권희동,NC,0.283,24,90,89,1.01,7,1.02,4.51,0.123,56.6,0.281
9,데이비슨,NC,0.280,46,53,101,0.52,7,0.30,3.89,0.314,71.9,0.308
10,서호철,NC,0.280,18,93,81,1.15,3,0.40,3.85,0.089,41.8,0.251
11,최정원,NC,0.271,2,24,9,2.67,1,0.63,4.38,0.029,10.3,0.253
12,박세혁,NC,0.262,7,17,27,0.63,1,0.31,3.84,0.087,12.7,0.24
13,김휘집,NC,0.239,29,58,110,0.53,2,0.37,4.10,0.165,41.3,0.242
14,박시원,NC,0.231,5,21,22,0.95,1,0.41,3.89,0.110,10.1,0.227
15,한석현,NC,0.217,0,7,4,1.75,0,0.14,4.00,0.000,0.8,0.18
16,김형준,NC,0.203,21,39,63,0.62,6,0.37,4.23,0.184,35.0,0.236
17,오영수,NC,0.200,3,3,16,0.19,0,0.33,4.24,0.300,5.0,0.244
18,김성욱,NC,0.199,19,58,93,0.62,3,0.42,3.98,0.168,31.5,0.228
19,김주원,NC,0.199,13,47,74,0.64,2,0.43,4.08,0.100,30.9,0.224
20,도태훈,NC,0.189,3,28,26,1.08,1,0.67,4.33,0.032,8.7,0.205
21,박한결,NC,0.180,7,10,14,0.71,0,0.23,4.00,0.311,8.3,0.237
22,김세훈,NC,0.000,0,2,0,-,0,0.50,4.40,0.000,0.0,0.09
22,김영규,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,김재열,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,류진욱,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,송명기,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,한재승,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
