순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,박영빈,NC,0.500,2,0,0,-,0,0.33,4.43,0.333,2.0,0.465
2,박건우,NC,0.344,37,69,91,0.76,6,0.61,3.69,0.198,65.0,0.32
3,박민우,NC,0.335,34,92,113,0.81,3,0.68,3.92,0.121,79.4,0.3
4,김한별,NC,0.303,1,9,6,1.50,0,0.25,4.39,0.030,4.4,0.261
5,천재환,NC,0.302,11,31,47,0.66,0,0.33,3.74,0.111,24.3,0.267
6,권희동,NC,0.297,35,109,116,0.94,8,1.17,4.54,0.150,78.4,0.297
7,데이비슨,NC,0.295,63,77,123,0.63,8,0.28,3.79,0.323,95.9,0.317
8,손아섭,NC,0.291,23,110,63,1.75,6,0.26,3.79,0.113,43.4,0.246
9,서호철,NC,0.286,26,127,112,1.13,4,0.35,3.78,0.098,58.0,0.254
10,최정원,NC,0.264,3,35,17,2.06,2,0.61,4.24,0.028,14.9,0.242
11,김휘집,NC,0.264,38,80,139,0.58,8,0.38,4.13,0.158,61.0,0.256
12,김주원,NC,0.242,24,59,100,0.59,2,0.48,4.12,0.124,53.6,0.258
13,박세혁,NC,0.241,9,27,39,0.69,1,0.31,3.86,0.078,15.3,0.222
14,김수윤,NC,0.222,0,1,2,0.50,0,0.25,3.60,0.000,0.7,0.191
15,한석현,NC,0.220,0,11,9,1.22,0,0.08,3.93,0.000,1.5,0.17
16,박시원,NC,0.205,5,26,26,1.00,1,0.32,3.98,0.085,10.3,0.201
17,김성욱,NC,0.204,26,68,113,0.60,3,0.36,4.06,0.189,41.5,0.231
18,도태훈,NC,0.200,3,35,35,1.00,1,0.78,4.09,0.025,12.2,0.212
18,송승환,NC,0.200,0,2,1,2.00,0,0.00,3.00,0.000,0.1,0.14
18,오영수,NC,0.200,3,3,16,0.19,0,0.33,4.24,0.300,5.0,0.244
21,김형준,NC,0.198,27,48,80,0.60,6,0.32,4.22,0.183,41.0,0.227
22,박한결,NC,0.185,8,10,14,0.71,0,0.21,4.01,0.338,9.5,0.245
23,김범준,NC,0.000,0,2,1,2.00,0,0.00,3.00,0.000,-0.8,0.0
23,김세훈,NC,0.000,0,2,0,-,0,0.50,4.40,0.000,0.0,0.09
23,김영규,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김재열,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,류진욱,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,송명기,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
23,신용석,NC,0.000,0,2,0,-,0,-,3.00,0.000,-0.6,0.0
23,한재승,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
