순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김한별,NC,0.370,1,5,5,1.00,0,0.14,4.26,0.037,5.0,0.305
2,박건우,NC,0.352,35,65,86,0.76,6,0.58,3.71,0.194,62.5,0.321
3,김수윤,NC,0.333,0,0,1,0.00,0,0.33,4.00,0.000,1.0,0.276
3,박영빈,NC,0.333,1,0,0,-,0,0.00,5.33,0.333,0.9,0.317
5,박민우,NC,0.323,24,66,79,0.84,3,0.71,3.98,0.126,53.9,0.297
6,천재환,NC,0.292,4,10,16,0.63,0,0.38,3.75,0.146,7.0,0.271
7,손아섭,NC,0.291,23,110,63,1.75,6,0.26,3.79,0.113,43.4,0.246
8,서호철,NC,0.287,16,78,74,1.05,3,0.41,3.85,0.083,39.2,0.256
9,권희동,NC,0.285,20,76,82,0.93,6,1.02,4.54,0.108,49.8,0.279
10,데이비슨,NC,0.279,39,50,85,0.59,5,0.26,3.91,0.304,62.9,0.303
11,최정원,NC,0.271,2,24,9,2.67,1,0.63,4.38,0.029,10.3,0.253
12,박세혁,NC,0.253,6,14,21,0.67,1,0.30,3.77,0.092,10.5,0.238
13,김휘집,NC,0.234,25,53,97,0.55,1,0.35,4.09,0.158,35.1,0.236
14,박시원,NC,0.231,4,15,16,0.94,1,0.37,4.04,0.123,7.2,0.226
15,한석현,NC,0.217,0,7,4,1.75,0,0.14,4.00,0.000,0.8,0.18
16,김형준,NC,0.216,21,35,56,0.63,6,0.38,4.20,0.199,35.1,0.25
17,박한결,NC,0.204,7,8,13,0.62,0,0.33,3.91,0.388,8.9,0.279
18,오영수,NC,0.200,3,3,16,0.19,0,0.33,4.24,0.300,5.0,0.244
19,도태훈,NC,0.195,3,25,23,1.09,1,0.74,4.27,0.037,8.8,0.212
20,김성욱,NC,0.193,17,53,85,0.62,3,0.43,4.05,0.159,27.2,0.221
21,김주원,NC,0.192,12,46,70,0.66,2,0.42,4.08,0.103,26.7,0.216
22,김세훈,NC,0.000,0,2,0,-,0,0.50,4.40,0.000,0.0,0.09
22,김영규,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,김재열,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,류진욱,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,송명기,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,한재승,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
