순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,김한별,NC,0.370,18,31,27,6,10,1,0,0,11,2,0,0,1,0,3,7,0,0.407,0.452,0.859,1,0.429,0.5
2,박건우,NC,0.354,82,336,302,54,107,22,1,12,167,49,0,2,30,3,2,50,6,0.553,0.414,0.967,32,0.366,1.0
3,김수윤,NC,0.333,5,7,6,0,2,0,0,0,2,0,0,0,1,0,0,3,0,0.333,0.429,0.762,0,0.0,0.5
3,박영빈,NC,0.333,6,3,3,1,1,1,0,0,2,0,0,0,0,0,0,2,0,0.667,0.333,1.000,0,0.0,0.0
5,박민우,NC,0.325,71,324,277,45,90,17,2,5,126,25,3,1,35,4,8,47,3,0.455,0.414,0.869,23,0.261,0.0
6,천재환,NC,0.292,36,55,48,8,14,2,1,1,21,8,2,0,3,0,2,8,3,0.438,0.358,0.796,3,0.25,0.143
7,손아섭,NC,0.291,79,348,326,45,95,16,0,7,132,50,2,4,16,0,0,62,1,0.405,0.321,0.726,22,0.277,0.333
8,서호철,NC,0.288,86,340,299,38,86,11,1,4,111,39,2,2,26,0,11,65,11,0.371,0.364,0.735,20,0.256,0.0
9,권희동,NC,0.287,84,348,286,41,82,14,1,5,113,45,1,3,51,1,7,50,6,0.395,0.403,0.798,20,0.38,0.0
10,데이비슨,NC,0.283,79,346,304,55,86,11,0,28,181,69,0,5,25,2,12,92,6,0.595,0.355,0.950,26,0.22,0.0
11,최정원,NC,0.271,40,87,70,17,19,2,0,0,21,8,1,1,12,0,3,19,1,0.300,0.395,0.695,4,0.292,0.333
12,박세혁,NC,0.253,53,102,87,10,22,5,0,1,30,7,4,0,9,0,2,30,2,0.345,0.337,0.682,3,0.136,0.385
13,박시원,NC,0.237,18,65,59,11,14,2,0,2,22,9,0,0,6,0,0,18,1,0.373,0.308,0.681,3,0.417,0.5
14,김휘집,NC,0.234,84,326,286,43,67,14,1,10,113,42,3,5,26,1,6,77,10,0.395,0.307,0.702,18,0.267,0.0
15,김형준,NC,0.222,72,277,230,30,51,8,0,13,98,36,5,3,37,0,2,95,4,0.426,0.331,0.757,11,0.196,0.0
16,한석현,NC,0.217,22,25,23,4,5,0,0,0,5,2,0,0,1,0,1,7,2,0.217,0.280,0.497,1,0.0,0.5
17,박한결,NC,0.213,19,53,47,7,10,1,0,6,29,11,0,0,6,0,0,16,1,0.617,0.302,0.919,3,0.1,0.0
18,도태훈,NC,0.200,58,101,80,10,16,3,0,0,19,8,2,1,14,0,4,19,2,0.238,0.343,0.581,3,0.2,0.2
18,오영수,NC,0.200,20,34,30,4,6,0,0,3,15,5,0,1,2,0,1,6,0,0.500,0.265,0.765,0,0.083,0.286
20,김주원,NC,0.195,82,271,220,31,43,6,1,5,66,29,7,2,28,1,14,66,2,0.300,0.322,0.622,8,0.19,0.0
21,김성욱,NC,0.194,84,268,232,37,45,6,2,9,82,35,1,1,22,0,12,51,5,0.353,0.296,0.649,9,0.232,0.0
22,김세훈,NC,0.000,6,5,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.200,0.200,0,0.0,0.0
22,김영규,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,김재열,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,류진욱,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,송명기,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,한재승,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
