순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,김한별,NC,0.370,18,31,27,6,10,1,0,0,11,2,0,0,1,0,3,7,0,0.407,0.452,0.859,1,0.429,0.5
2,박건우,NC,0.352,84,344,310,55,109,22,1,12,169,50,0,2,30,3,2,52,6,0.545,0.410,0.955,32,0.369,1.0
3,김수윤,NC,0.333,5,7,6,0,2,0,0,0,2,0,0,0,1,0,0,3,0,0.333,0.429,0.762,0,0.0,0.5
3,박영빈,NC,0.333,6,3,3,1,1,1,0,0,2,0,0,0,0,0,0,2,0,0.667,0.333,1.000,0,0.0,0.0
5,박민우,NC,0.323,73,332,285,46,92,17,2,5,128,25,3,1,35,4,8,49,3,0.449,0.410,0.859,24,0.255,0.0
6,천재환,NC,0.292,37,55,48,8,14,2,1,1,21,8,2,0,3,0,2,8,3,0.438,0.358,0.796,3,0.25,0.143
7,손아섭,NC,0.291,79,348,326,45,95,16,0,7,132,50,2,4,16,0,0,62,1,0.405,0.321,0.726,22,0.277,0.333
8,서호철,NC,0.287,88,346,303,38,87,11,1,4,112,39,3,2,27,0,11,66,11,0.370,0.364,0.734,20,0.25,0.0
9,권희동,NC,0.285,85,351,288,41,82,14,1,5,113,45,1,3,52,1,7,51,6,0.392,0.403,0.795,20,0.38,0.0
10,데이비슨,NC,0.279,81,354,312,56,87,11,0,28,182,70,0,5,25,2,12,95,6,0.583,0.350,0.933,26,0.226,0.0
11,최정원,NC,0.271,40,87,70,17,19,2,0,0,21,8,1,1,12,0,3,19,1,0.300,0.395,0.695,4,0.292,0.333
12,박세혁,NC,0.253,54,102,87,10,22,5,0,1,30,7,4,0,9,0,2,30,2,0.345,0.337,0.682,3,0.136,0.385
13,김휘집,NC,0.234,86,332,291,43,68,14,1,10,114,42,3,5,27,1,6,78,11,0.392,0.307,0.699,18,0.26,0.0
14,박시원,NC,0.231,20,72,65,12,15,2,0,2,23,9,0,0,7,0,0,19,1,0.354,0.306,0.660,3,0.385,0.5
15,한석현,NC,0.217,22,25,23,4,5,0,0,0,5,2,0,0,1,0,1,7,2,0.217,0.280,0.497,1,0.0,0.5
16,김형준,NC,0.216,74,283,236,30,51,8,0,13,98,36,5,3,37,0,2,97,4,0.415,0.324,0.739,11,0.189,0.0
17,박한결,NC,0.204,20,55,49,7,10,1,0,6,29,11,0,0,6,0,0,18,1,0.592,0.291,0.883,3,0.091,0.0
18,오영수,NC,0.200,20,34,30,4,6,0,0,3,15,5,0,1,2,0,1,6,0,0.500,0.265,0.765,0,0.083,0.286
19,도태훈,NC,0.195,60,105,82,10,16,3,0,0,19,8,3,1,14,0,5,19,2,0.232,0.343,0.575,3,0.2,0.2
20,김성욱,NC,0.193,86,270,233,37,45,6,2,9,82,35,2,1,22,0,12,51,5,0.352,0.295,0.647,9,0.232,0.0
21,김주원,NC,0.192,84,275,224,31,43,6,1,5,66,29,7,2,28,1,14,67,2,0.295,0.317,0.612,8,0.188,0.0
22,김세훈,NC,0.000,7,5,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.200,0.200,0,0.0,0.0
22,김영규,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,김재열,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,류진욱,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,송명기,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,한재승,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
